"Manuscript H-ID",nomNotice,"CartulR Entity ID","iiif manifest"
3653,"Archives départementales de la Somme, H(013) 0005*",14328,https://bvmm.irht.cnrs.fr/iiif/31383/manifest
3656,"Archives départementales de l'Orne, H 0733",14330,https://bvmm.irht.cnrs.fr/iiif/31326/manifest
3657,"Archives départementales de la Seine-Maritime, G 8076",14331,https://bvmm.irht.cnrs.fr/iiif/32896/manifest
3661,"Bibliothèque nationale de France, fr. 11571",14335,https://gallica.bnf.fr/iiif/ark:/12148/btv1b90068940/manifest.json
3663,"Centre historique des Archives nationales, LL 1015",14337,https://bvmm.irht.cnrs.fr/iiif/33557/manifest
3668,"Bibliothèque nationale de France, lat. 17763",14341,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10551311x/manifest.json
3671,"Bibliothèque municipale de Grenoble, 02257 (R. 07753)",14344,https://bvmm.irht.cnrs.fr/iiif/33368/manifest
3672,"Archives départementales de l'Isère, G(015) 0468",14345,https://bvmm.irht.cnrs.fr/iiif/32730/manifest
3679,"Archives municipales de Narbonne, AA 103",14351,https://bvmm.irht.cnrs.fr/iiif/33187/manifest
3680,"Bibliothèque nationale de France, lat. 17049",14352,https://gallica.bnf.fr/iiif/ark:/12148/btv1b100369165/manifest.json
3681,"Bibliothèque nationale de France, fr. 16188",14353,https://gallica.bnf.fr/iiif/ark:/12148/btv1b90616255/manifest.json
3682,"Archives départementales de l'Eure, G 0126",14354,https://bvmm.irht.cnrs.fr/iiif/32679/manifest
3683,"Archives départementales de la Marne (Dépôt annexe), G(002) 1655",14355,https://bvmm.irht.cnrs.fr/iiif/32825/manifest
3684,"Bibliothèque nationale de France, Coll. Baluze 040",14356,https://gallica.bnf.fr/iiif/ark:/12148/btv1b90012521/manifest.json
3685,"Bibliothèque nationale de France, lat. 17048",14357,https://gallica.bnf.fr/iiif/ark:/12148/btv1b100358580/manifest.json
3687,"Bibliothèque nationale de France, nouv. acq. lat. 2454",14359,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10032459w/manifest.json
3689,"Bibliothèque nationale de France, Cinq-Cents Colbert, vol. 057",14360,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10034092k/manifest.json
3690,"Bibliothèque nationale de France, Cinq-Cents Colbert, vol. 056",14361,https://gallica.bnf.fr/iiif/ark:/12148/btv1b100340914/manifest.json
3691,"Bibliothèque nationale de France, Cinq-Cents Colbert, vol. 058",14362,https://gallica.bnf.fr/iiif/ark:/12148/btv1b100340931/manifest.json
3695,"Bibliothèque nationale de France, Coll. Baluze 045",14366,https://gallica.bnf.fr/iiif/ark:/12148/btv1b90013383/manifest.json|https://gallica.bnf.fr/iiif/ark:/12148/btv1b9001332m/manifest.json
3696,"Bibliothèque nationale de France, fr. 20691",14367,https://gallica.bnf.fr/iiif/ark:/12148/btv1b9064003f/manifest.json
3697,"Bibliothèque nationale de France, Coll. Baluze 080",14368,https://gallica.bnf.fr/iiif/ark:/12148/btv1b9001321t/manifest.json|https://gallica.bnf.fr/iiif/ark:/12148/btv1b9001320d/manifest.json
3701,"Bibliothèque nationale de France, Coll. Dupuy 229",14371,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10034224b/manifest.json
3703,"Archives départementales du Calvados, H 7747",14373,https://bvmm.irht.cnrs.fr/iiif/31685/manifest
3704,"Archives départementales du Cher, non coté II",14374,https://bvmm.irht.cnrs.fr/iiif/31662/manifest
3706,"Archives départementales de la Somme, H(023) 0018, pièces n° 5 et 8",14376,https://bvmm.irht.cnrs.fr/iiif/31385/manifest
3708,"Archives départementales de la Somme, H(002) 0002*-0003*",14378,https://bvmm.irht.cnrs.fr/iiif/31378/manifest
3710,"Bibliothèque nationale de France, Coll. Duchesne 022",11617,https://gallica.bnf.fr/iiif/ark:/12148/btv1b9001124c/manifest.json
3711,"Archives départementales de la Somme, H(002) 0001*",14380,https://bvmm.irht.cnrs.fr/iiif/31377/manifest
3712,"Archives départementales de la Marne (Dépôt annexe), H(055) 0177",14381,https://bvmm.irht.cnrs.fr/iiif/32832/manifest
3714,"Archives départementales de la Marne, D 0030/2",14383,https://bvmm.irht.cnrs.fr/iiif/31794/manifest
3717,"Bibliothèque nationale de France, fr. 09498",14386,https://gallica.bnf.fr/iiif/ark:/12148/btv1b90616433/manifest.json
3729,"Bibliothèque municipale d'Auxerre, 0227",14397,https://bvmm.irht.cnrs.fr/iiif/23424/manifest
3744,"Archives départementales du Pas-de-Calais, H(020) 0002",11620,https://bvmm.irht.cnrs.fr/iiif/31942/manifest
3749,"Archives départementales des Bouches-du-Rhône, B 1402",14414,https://bvmm.irht.cnrs.fr/iiif/33002/manifest
3750,"Bibliothèque nationale de France, lat. 13818",14415,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10509623k/manifest.json
3753,"Archives départementales de la Nièvre, H 0058, 1",14418,https://bvmm.irht.cnrs.fr/iiif/32841/manifest
3757,"Bibliothèque nationale de France, Coll. Doat 143",14421,https://gallica.bnf.fr/iiif/ark:/12148/btv1b541006074/manifest.json
3758,"Bibliothèque nationale de France, Coll. Doat 143",14422,https://gallica.bnf.fr/iiif/ark:/12148/btv1b541006074/manifest.json
3759,"Bibliothèque nationale de France, Coll. Doat 143",14423,https://gallica.bnf.fr/iiif/ark:/12148/btv1b541006074/manifest.json
3760,"Archives municipales de Narbonne, AA 113",14424,https://bvmm.irht.cnrs.fr/iiif/33197/manifest
3772,"Bibliothèque nationale de France, lat. 12681",14435,https://gallica.bnf.fr/iiif/ark:/12148/btv1b105105990/manifest.json
3773,"Bibliothèque nationale de France, Coll. Picardie 268",14436,https://gallica.bnf.fr/iiif/ark:/12148/btv1b54100467v/manifest.json
3777,"Bibliothèque nationale de France, nouv. acq. lat. 1990",11623,https://gallica.bnf.fr/iiif/ark:/12148/btv1b100391059/manifest.json
3778,"Bibliothèque municipale d'Avignon, 3908",14440,https://bvmm.irht.cnrs.fr/iiif/31509/manifest
3780,"Bibliothèque nationale de France, lat. 12772",14442,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10329504w/manifest.json
3782,"Archives départementales des Bouches-du-Rhône, G(003) 0018",14444,https://bvmm.irht.cnrs.fr/iiif/33006/manifest
3783,"Archives départementales des Bouches-du-Rhône, G(003) 0016",14445,https://bvmm.irht.cnrs.fr/iiif/32984/manifest
3813,"Bibliothèque nationale de France, Coll. Baluze 042",14472,https://gallica.bnf.fr/iiif/ark:/12148/btv1b9001270z/manifest.json|https://gallica.bnf.fr/iiif/ark:/12148/btv1b9001271c/manifest.json
3816,"Bibliothèque municipale de St-Omer, 0746 (t. II)",14475,https://bvmm.irht.cnrs.fr/iiif/23978/manifest
3817,"Bibliothèque nationale de France, lat. 17049",14476,https://gallica.bnf.fr/iiif/ark:/12148/btv1b100369165/manifest.json
3824,"Archives départementales de Maine-et-Loire, H(045) 00007",14482,https://bvmm.irht.cnrs.fr/iiif/31440/manifest
3827,"Archives départementales des Vosges, G 0230",14485,https://bvmm.irht.cnrs.fr/iiif/33064/manifest
3830,"Archives départementales des Pyrénées-Orientales, Edt (112) 001*",14488,https://bvmm.irht.cnrs.fr/iiif/33522/manifest
3831,"Archives départementales des Pyrénées-Orientales, Edt (112) 002*",14489,https://bvmm.irht.cnrs.fr/iiif/33523/manifest
3832,"Bibliothèque nationale de France, fr. 22450",11628,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10720563x/manifest.json
3833,"Bibliothèque nationale de France, lat. 11015",14490,https://gallica.bnf.fr/iiif/ark:/12148/btv1b520009994/manifest.json
3837,"Archives départementales de la Gironde, H 0008",14494,https://bvmm.irht.cnrs.fr/iiif/31625/manifest
3840,"Bibliothèque nationale de France, lat. 13872",14497,https://gallica.bnf.fr/iiif/ark:/12148/btv1b9068367n/manifest.json
3841,"Bibliothèque nationale de France, Coll. Bourgogne 008",14498,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10032906c/manifest.json
3843,"Archives départementales de Maine-et-Loire, H 1439",11629,https://bvmm.irht.cnrs.fr/iiif/31413/manifest
3846,"Bibliothèque nationale de France, nouv. acq. lat. 1497",14502,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10545027z/manifest.json
3850,"Archives départementales du Cher, G(010) 0012",14506,https://bvmm.irht.cnrs.fr/iiif/31630/manifest
3851,"Bibliothèque nationale de France, Coll. Doat 123",14507,https://gallica.bnf.fr/iiif/ark:/12148/btv1b541006146/manifest.json
3853,"Bibliothèque nationale de France, Coll. Baluze 075",14509,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10722020q/manifest.json
3862,"Bibliothèque Inguimbertine, 1589",14516,https://bvmm.irht.cnrs.fr/iiif/31760/manifest
3864,"Archives départementales de l'Orne, H 2215",14518,https://bvmm.irht.cnrs.fr/iiif/31330/manifest
3868,"Bibliothèque nationale de France, Coll. Doat 161",14521,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10035100p/manifest.json
3869,"Bibliothèque nationale de France, Coll. Doat 162",14522,https://gallica.bnf.fr/iiif/ark:/12148/btv1b100351014/manifest.json
3870,"Archives municipales de Narbonne, AA 106",14523,https://bvmm.irht.cnrs.fr/iiif/33190/manifest
3874,"Archives départementales de Vaucluse, G(001) 0132",14527,https://bvmm.irht.cnrs.fr/iiif/31506/manifest
3875,"Archives départementales de Vaucluse, G(001) 0008",14528,https://bvmm.irht.cnrs.fr/iiif/31528/manifest
3877,"Bibliothèque nationale de France, nouv. acq. lat. 1396",11632,https://gallica.bnf.fr/iiif/ark:/12148/btv1b520009799/manifest.json
3879,"Bibliothèque nationale de France, lat. 17049",14531,https://gallica.bnf.fr/iiif/ark:/12148/btv1b100369165/manifest.json
3880,"Bibliothèque nationale de France, Coll. Baluze 074",14532,https://gallica.bnf.fr/iiif/ark:/12148/btv1b90012966/manifest.json|https://gallica.bnf.fr/iiif/ark:/12148/btv1b90013064/manifest.json
3882,"Archives départementales du Nord, H(059) 0097*",14534,https://bvmm.irht.cnrs.fr/iiif/33119/manifest
3883,"Archives départementales de l'Yonne, H 1200",14535,https://bvmm.irht.cnrs.fr/iiif/24202/manifest
3885,"Bibliothèque nationale de France, Coll. Duchesne 118",14537,https://gallica.bnf.fr/iiif/ark:/12148/btv1b9001106f/manifest.json
3889,"Archives départementales du Cher, F(002) 0048",14540,https://bvmm.irht.cnrs.fr/iiif/31636/manifest
3890,"Archives départementales du Cher, F(002) 0049",14541,https://bvmm.irht.cnrs.fr/iiif/31637/manifest
3891,"Archives départementales du Cher, F(002) 0050",14542,https://bvmm.irht.cnrs.fr/iiif/31638/manifest
3894,"Bibliothèque nationale de France, nouv. acq. lat. 2208",14545,https://gallica.bnf.fr/iiif/ark:/12148/btv1b52505168h/manifest.json
3897,"Bibliothèque nationale de France, Coll. Champagne 025",14548,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10035034b/manifest.json
3898,"Bibliothèque nationale de France, Coll. Champagne 026",14549,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10036764k/manifest.json
3901,"Archives départementales de l'Indre-et-Loire, H 0627",14551,https://bvmm.irht.cnrs.fr/iiif/33800/manifest
3903,"Bibliothèque nationale de France, lat. 12874",14553,https://gallica.bnf.fr/iiif/ark:/12148/btv1b9067838b/manifest.json
3904,"Bibliothèque nationale de France, lat. 12703",14554,https://gallica.bnf.fr/iiif/ark:/12148/btv1b105222238/manifest.json
3906,"Bibliothèque nationale de France, lat. 13913",14556,https://gallica.bnf.fr/iiif/ark:/12148/btv1b100326245/manifest.json
3907,"Bibliothèque municipale de Poitiers, 0553",14557,https://bvmm.irht.cnrs.fr/iiif/33644/manifest
3910,"Archives départementales de la Somme, H(002) 0004",11635,https://bvmm.irht.cnrs.fr/iiif/31342/manifest
3911,"Bibliothèque municipale de Flers, 0018",14560,https://bvmm.irht.cnrs.fr/iiif/33362/manifest
3917,"Bibliothèque nationale de France, Coll. Bourgogne 108",14566,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10033980b/manifest.json
3921,"Archives générales du Royaume, Arch. eccl. du Brabant 16741 bis",11636,https://bvmm.irht.cnrs.fr/iiif/31666/manifest
3923,"Archives départementales de l'Hérault, AA 001",14571,https://bvmm.irht.cnrs.fr/iiif/31307/manifest
3925,"Bibliothèque nationale de France, lat. 12760",14573,https://gallica.bnf.fr/iiif/ark:/12148/btv1b103096555/manifest.json
3926,"Bibliothèque nationale de France, lat. 12770",14574,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10315683f/manifest.json
3928,"Archives départementales de l'Hérault, H(009) 0001-0010",14576,https://bvmm.irht.cnrs.fr/iiif/32717/manifest
3931,"Archives départementales de l'Indre, A 0007",14579,https://bvmm.irht.cnrs.fr/iiif/31895/manifest
3932,"Archives départementales du Haut-Rhin, H(040) 0001/a n°2",11637,https://bvmm.irht.cnrs.fr/iiif/31911/manifest
3938,"Bibliothèque municipale d'Angers, 1145bis (0943)",14585,https://bvmm.irht.cnrs.fr/iiif/31460/manifest
3942,"Archives départementales de l'Orne, H 3349",14589,https://bvmm.irht.cnrs.fr/iiif/31331/manifest
3943,"Archives départementales de la Corse du Sud, G(004) 0075, pièce n° 2",11638,https://bvmm.irht.cnrs.fr/iiif/31322/manifest
3947,"Archives départementales de l'Eure, H 0705",14593,https://bvmm.irht.cnrs.fr/iiif/32671/manifest
3951,"Bibliothèque nationale de France, Coll. Baluze 77",14597,https://gallica.bnf.fr/iiif/ark:/12148/btv1b107216715/manifest.json
3954,"Archives départementales de la Corse du Sud, G(004) 0075,  pièce n° 1",11639,https://bvmm.irht.cnrs.fr/iiif/31322/manifest
3955,"Bibliothèque nationale de France, lat. 17720",14600,https://gallica.bnf.fr/iiif/ark:/12148/btv1b9077831q/manifest.json
3957,"Bibliothèque nationale de France, Coll. Baluze 041",14602,https://gallica.bnf.fr/iiif/ark:/12148/btv1b9001308z/manifest.json
3959,"Archives départementales de l'Eure, G 0126",14604,https://bvmm.irht.cnrs.fr/iiif/32679/manifest
3965,"Bibliothèque nationale de France, fr. 24133",11343,https://gallica.bnf.fr/iiif/ark:/12148/btv1b9063620q/manifest.json
3966,"Bibliothèque nationale de France, nouv. acq. fr. 07433",11640,https://gallica.bnf.fr/iiif/ark:/12148/btv1b100738109/manifest.json
3968,"Bibliothèque nationale de France, lat. 17139",14611,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10036660d/manifest.json
3972,"Bibliothèque nationale de France, nouv. acq. lat. 0608",14615,https://gallica.bnf.fr/iiif/ark:/12148/btv1b100344421/manifest.json
3974,"Archives départementales des Bouches-du-Rhône, G(002) 0469",14617,https://bvmm.irht.cnrs.fr/iiif/33004/manifest
3975,"Bibliothèque nationale de France, lat. 09905",14618,https://gallica.bnf.fr/iiif/ark:/12148/btv1b52509362z/manifest.json
3976,"Bibliothèque municipale de Hesdin, 0003",14619,https://bvmm.irht.cnrs.fr/iiif/33386/manifest
3980,"Archives départementales des Hautes-Alpes, H(001) 0002/18",14622,https://bvmm.irht.cnrs.fr/iiif/33028/manifest
3982,"Bibliothèque municipale de Douai, 1104",14624,https://bvmm.irht.cnrs.fr/iiif/33341/manifest
3985,"Archives départementales de la Haute-Vienne, H(003) 1er fonds, A 03",14627,https://bvmm.irht.cnrs.fr/iiif/33154/manifest
3988,"Bibliothèque nationale de France, fr. 16188",11642,https://gallica.bnf.fr/iiif/ark:/12148/btv1b90616255/manifest.json
3992,"Centre historique des Archives nationales, JJ 026",14633,https://bvmm.irht.cnrs.fr/iiif/23625/manifest
4003,"Archives départementales du Doubs, H(064) 0007",14643,https://bvmm.irht.cnrs.fr/iiif/31594/manifest
4004,"Archives départementales de Loire-Atlantique, E 0158",14644,https://bvmm.irht.cnrs.fr/iiif/32932/manifest
4005,"Bibliothèque nationale de France, Coll. Baluze 076",14645,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10721780h/manifest.json
4006,"Bibliothèque nationale de France, Coll. Baluze 084",14646,https://gallica.bnf.fr/iiif/ark:/12148/btv1b9001317x/manifest.json
4008,"Bibliothèque nationale de France, Coll. Baluze 283",14648,https://gallica.bnf.fr/iiif/ark:/12148/btv1b9001429g/manifest.json
4009,"Bibliothèque nationale de France, Coll. Dom Housseau 013",14649,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10034033j/manifest.json|https://gallica.bnf.fr/iiif/ark:/12148/btv1b100328797/manifest.json
4010,"Archives départementales de la Somme, G(041) 0002",11644,https://bvmm.irht.cnrs.fr/iiif/31370/manifest
4011,"Bibliothèque nationale de France, Coll. Baluze 282",14650,https://gallica.bnf.fr/iiif/ark:/12148/btv1b90014282/manifest.json
4016,"Bibliothèque nationale de France, Coll. Duchesne 022",14655,https://gallica.bnf.fr/iiif/ark:/12148/btv1b9001124c/manifest.json
4017,"Bibliothèque nationale de France, Coll. Baluze 045",14656,https://gallica.bnf.fr/iiif/ark:/12148/btv1b90013383/manifest.json|https://gallica.bnf.fr/iiif/ark:/12148/btv1b9001332m/manifest.json
4020,"Archives départementales des Bouches-du-Rhône, G(005) 0416",14659,https://bvmm.irht.cnrs.fr/iiif/33008/manifest
4021,"Archives départementales de la Somme, G(041) 0001*",11645,https://bvmm.irht.cnrs.fr/iiif/31369/manifest
4031,"Archives municipales de Narbonne, AA 108",14669,https://bvmm.irht.cnrs.fr/iiif/33192/manifest
4032,"Bibliothèque nationale de France, nouv. acq. fr. 23286",11646,https://gallica.bnf.fr/iiif/ark:/12148/btv1b52510536g/manifest.json
4033,"Centre historique des Archives nationales, LL 1057",14670,https://bvmm.irht.cnrs.fr/iiif/33569/manifest
4034,"Archives départementales de la Côte-d'Or, B 11653",14671,https://bvmm.irht.cnrs.fr/iiif/32746/manifest
4037,"Bibliothèque nationale de France, fr. 24133",14674,https://gallica.bnf.fr/iiif/ark:/12148/btv1b9063620q/manifest.json
4038,"Bibliothèque nationale de France, Coll. Duchesne 022",14675,https://gallica.bnf.fr/iiif/ark:/12148/btv1b9001124c/manifest.json
4041,"Bibliothèque municipale de St-Omer, 0735",14678,https://bvmm.irht.cnrs.fr/iiif/19858/manifest
4045,"Bibliothèque nationale de France, Coll. Baluze 072",14681,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10723091d/manifest.json
4051,"Archives départementales de Loir-et-Cher, H(016) 0100",14687,https://bvmm.irht.cnrs.fr/iiif/32248/manifest
4053,"Archives départementales des Hautes-Alpes, H(001) 0002/02",14689,https://bvmm.irht.cnrs.fr/iiif/33025/manifest
4058,"Bibliothèque nationale de France, fr. 05356",14693,https://gallica.bnf.fr/iiif/ark:/12148/btv1b52509084j/manifest.json
4065,"Bibliothèque nationale de France, lat. 13818",11649,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10509623k/manifest.json
4070,"Bibliothèque nationale de France, Coll. Moreau 0871",14704,https://gallica.bnf.fr/iiif/ark:/12148/btv1b100342178/manifest.json
4075,"Archives départementales des Bouches-du-Rhône, G(002) 0468",14709,https://bvmm.irht.cnrs.fr/iiif/33003/manifest
4076,"Bibliothèque nationale de France, lat. 12739",11344,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10303828z/manifest.json
4078,"Bibliothèque nationale de France, lat. 12745",14710,https://gallica.bnf.fr/iiif/ark:/12148/btv1b103038334/manifest.json
4079,"Bibliothèque de l'abbaye Saint-Pierre de Solesmes, 0089",14711,https://bvmm.irht.cnrs.fr/iiif/33759/manifest
4081,"Bibliothèque nationale de France, Coll. Baluze 046",14713,https://gallica.bnf.fr/iiif/ark:/12148/btv1b9001335v/manifest.json
4082,"Bibliothèque nationale de France, lat. 17049",14714,https://gallica.bnf.fr/iiif/ark:/12148/btv1b100369165/manifest.json
4083,"Archives départementales de l'Yonne, H 1562-1",14715,https://bvmm.irht.cnrs.fr/iiif/24211/manifest
4084,"Bibliothèque nationale de France, lat. 17725",14716,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10036030w/manifest.json
4092,"Bibliothèque nationale de France, lat. 05418",14723,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10036915q/manifest.json
4093,"Bibliothèque nationale de France, lat. 17085",14724,https://gallica.bnf.fr/iiif/ark:/12148/btv1b9076604t/manifest.json
4094,"Bibliothèque nationale de France, lat. 09874",14725,https://gallica.bnf.fr/iiif/ark:/12148/btv1b9078382m/manifest.json
4095,"Archives départementales de la Côte-d'Or, H(010) 0006 (cart. 165)",14726,https://bvmm.irht.cnrs.fr/iiif/32750/manifest
4097,"Bibliothèque nationale de France, fr. 04901",14728,https://gallica.bnf.fr/iiif/ark:/12148/btv1b90074604/manifest.json
4098,"Bibliothèque nationale de France, Coll. Baluze 040",14729,https://gallica.bnf.fr/iiif/ark:/12148/btv1b90012521/manifest.json
4100,"Bibliothèque nationale de France, Coll. Baluze 074",14730,https://gallica.bnf.fr/iiif/ark:/12148/btv1b90012966/manifest.json|https://gallica.bnf.fr/iiif/ark:/12148/btv1b90013064/manifest.json
4101,"Archives départementales de la Haute-Marne, G(002) 0921",14731,https://bvmm.irht.cnrs.fr/iiif/31898/manifest
4105,"Bibliothèque nationale de France, lat. 09194",14735,https://gallica.bnf.fr/iiif/ark:/12148/btv1b90767312/manifest.json
4109,"Archives départementales du Nord, H(011) 0037*",14739,https://bvmm.irht.cnrs.fr/iiif/33104/manifest
4110,"Bibliothèque nationale de France, lat. 12741",11653,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10303830s/manifest.json
4111,"Archives départementales du Nord, H(011) 0038*",14740,https://bvmm.irht.cnrs.fr/iiif/33105/manifest
4113,"Bibliothèque municipale de Rennes, 0273",14742,https://bvmm.irht.cnrs.fr/iiif/33436/manifest
4115,"Archives départementales de l'Yonne, G 1340",14744,https://bvmm.irht.cnrs.fr/iiif/24189/manifest
4118,"Archives départementales de la Somme, G(004) 2968*",14747,https://bvmm.irht.cnrs.fr/iiif/31337/manifest
4120,"Bibliothèque nationale de France, lat. 17089",14749,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10038206s/manifest.json
4122,"Bibliothèque nationale de France, lat. 13872",14750,https://gallica.bnf.fr/iiif/ark:/12148/btv1b9068367n/manifest.json
4129,"Coll. part. Bibliothèque de M. Jacques Lucas, s.n. [cartulR - 14757]",14757,https://bvmm.irht.cnrs.fr/iiif/33652/manifest
4130,"Bibliothèque nationale de France, lat. 13817",14758,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10509411h/manifest.json
4131,"Bibliothèque nationale de France, lat. 11057",14759,https://gallica.bnf.fr/iiif/ark:/12148/btv1b9068338x/manifest.json
4132,"Archives départementales des Ardennes, H 0505",11655,https://bvmm.irht.cnrs.fr/iiif/31831/manifest
4138,"Bibliothèque du Musée régional d'art et d'histoire de Grasse, non coté",14765,https://bvmm.irht.cnrs.fr/iiif/33458/manifest
4143,"Bibliothèque nationale de France, lat. 05431",11656,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10033128d/manifest.json
4144,"Archives départementales de la Côte-d'Or, G 3972 (cart. 114)",14770,https://bvmm.irht.cnrs.fr/iiif/32797/manifest
4145,"Bibliothèque nationale de France, lat. 12742",14771,https://gallica.bnf.fr/iiif/ark:/12148/btv1b103038317/manifest.json
4148,"Archives départementales de l'Aube, H(004bis) 0005",14774,https://bvmm.irht.cnrs.fr/iiif/33855/manifest
4150,"Bibliothèque nationale de France, Coll. Baluze 074",14776,https://gallica.bnf.fr/iiif/ark:/12148/btv1b90012966/manifest.json|https://gallica.bnf.fr/iiif/ark:/12148/btv1b90013064/manifest.json
4156,"Archives départementales de la Marne, G(001) 0010",14781,https://bvmm.irht.cnrs.fr/iiif/31768/manifest
4157,"Bibliothèque nationale de France, lat. 09974",14782,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10036271r/manifest.json
4162,"Bibliothèque nationale de France, lat. 17132",14787,https://gallica.bnf.fr/iiif/ark:/12148/btv1b90725722/manifest.json
4164,"Bibliothèque nationale de France, lat. 05245",14789,https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530361v/manifest.json
4165,"Centre historique des Archives nationales, MM 0406",11658,https://bvmm.irht.cnrs.fr/iiif/33600/manifest
4166,"Bibliothèque municipale de Flers, 01 (anc. F 36)",14790,https://bvmm.irht.cnrs.fr/iiif/33349/manifest
4167,"Bibliothèque nationale de France, Coll. Baluze 040",14791,https://gallica.bnf.fr/iiif/ark:/12148/btv1b90012521/manifest.json
4168,"Bibliothèque nationale de France, Coll. Dom Grenier, vol. 111",14792,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10034000z/manifest.json
4169,"Bibliothèque nationale de France, Coll. Baluze 068",14793,https://gallica.bnf.fr/iiif/ark:/12148/btv1b9001254v/manifest.json
4170,"Bibliothèque nationale de France, nouv. acq. fr. 07454",14794,https://gallica.bnf.fr/iiif/ark:/12148/btv1b100903837/manifest.json
4173,"Bibliothèque nationale de France, Coll. Champagne 045",14797,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10034100b/manifest.json
4177,"Bibliothèque nationale de France, nouv. acq. lat. 1231",14800,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10033478m/manifest.json
4178,"Archives départementales de l'Aube, G(005) 0123",14801,https://bvmm.irht.cnrs.fr/iiif/33813/manifest
4183,"Bibliothèque nationale de France, lat. 12669",14806,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10509626x/manifest.json
4189,"Bibliothèque nationale de France, Coll. Lorraine 716",14810,https://gallica.bnf.fr/iiif/ark:/12148/btv1b107232430/manifest.json
4192,"Bibliothèque nationale de France, Coll. Baluze 074",14813,https://gallica.bnf.fr/iiif/ark:/12148/btv1b90012966/manifest.json|https://gallica.bnf.fr/iiif/ark:/12148/btv1b90013064/manifest.json
4193,"Bibliothèque nationale de France, lat. 12671",14814,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10509625g/manifest.json
4194,"Bibliothèque nationale de France, Coll. Baluze 041",14815,https://gallica.bnf.fr/iiif/ark:/12148/btv1b9001308z/manifest.json
4195,"Bibliothèque nationale de France, nouv. acq. fr. 07433",14816,https://gallica.bnf.fr/iiif/ark:/12148/btv1b100738109/manifest.json
4201,"Archives départementales de Loire-Atlantique, E 0113",14821,https://bvmm.irht.cnrs.fr/iiif/32931/manifest
4203,"Archives départementales de la Somme, G(026) 0008",14823,https://bvmm.irht.cnrs.fr/iiif/31368/manifest
4207,"Bibliothèque nationale de France, Coll. Baluze 117",14827,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10723837n/manifest.json
4209,"Bibliothèque nationale de France, Coll. Champagne 025",14829,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10035034b/manifest.json
4210,"Bibliothèque nationale de France, lat. 05475",11662,https://gallica.bnf.fr/iiif/ark:/12148/btv1b520010043/manifest.json
4214,"Archives départementales de la Haute-Vienne, D 0656",14833,https://bvmm.irht.cnrs.fr/iiif/32809/manifest
4215,"Archives municipales de Charleville-Mézières, AA 011",14834,https://bvmm.irht.cnrs.fr/iiif/31833/manifest
4221,"Archives départementales de la Côte-d'Or, G 1196",11663,https://bvmm.irht.cnrs.fr/iiif/32778/manifest
4222,"Bibliothèque nationale de France, lat. 12661",14840,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53069064f/manifest.json
4227,"Bibliothèque nationale de France, lat. 12703",14845,https://gallica.bnf.fr/iiif/ark:/12148/btv1b105222238/manifest.json
4228,"Bibliothèque nationale de France, lat. 12704",14846,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10522571k/manifest.json
4229,"Bibliothèque nationale de France, Coll. Duchesne 022",14847,https://gallica.bnf.fr/iiif/ark:/12148/btv1b9001124c/manifest.json
4230,"Bibliothèque nationale de France, lat. 12703",14848,https://gallica.bnf.fr/iiif/ark:/12148/btv1b105222238/manifest.json
4233,"Bibliothèque municipale de Verdun, 0751",14850,https://bvmm.irht.cnrs.fr/iiif/33877/manifest
