"Manuscript H-ID",nomNotice,"CartulR Entity ID","iiif manifest"
2098,"Centre historique des Archives nationales, KK 0894",12929,https://bvmm.irht.cnrs.fr/iiif/33219/manifest
2109,"Bibliothèque nationale de France, lat. 13888",12939,https://gallica.bnf.fr/iiif/ark:/12148/btv1b90669940/manifest.json
2123,"Archives départementales de l'Ille-et-Vilaine, H(023)",12951,https://bvmm.irht.cnrs.fr/iiif/32728/manifest
2124,"Archives départementales d'Eure-et-Loir, H 3440",12952,https://bvmm.irht.cnrs.fr/iiif/31861/manifest
2127,"Bibliothèque nationale de France, lat. 04997",12955,https://gallica.bnf.fr/iiif/ark:/12148/btv1b9072548d/manifest.json
2145,"Archives départementales de la Seine-Maritime, G 9194",12971,https://bvmm.irht.cnrs.fr/iiif/32899/manifest
2162,"Archives départementales de la Somme, G(004) 2966*",12987,https://bvmm.irht.cnrs.fr/iiif/31335/manifest
2164,"Archives départementales du Calvados, H 5602",12989,https://bvmm.irht.cnrs.fr/iiif/31677/manifest
2175,"Bibliothèque municipale d'Angers, 0829 (0745)",12999,https://bvmm.irht.cnrs.fr/iiif/1424/manifest
2184,"Archives départementales des Ardennes, G 042",13007,https://bvmm.irht.cnrs.fr/iiif/31818/manifest
2215,"Archives départementales de l'Aube, H(003) 0022",13034,https://bvmm.irht.cnrs.fr/iiif/33827/manifest
2229,"Archives départementales du Cher, E Cartulaire de Sully",13047,https://bvmm.irht.cnrs.fr/iiif/31642/manifest
2231,"Archives départementales de la Charente, H(004) 0031",13049,https://bvmm.irht.cnrs.fr/iiif/31469/manifest
2234,"Bibliothèque nationale de France, fr. 11638",13051,https://gallica.bnf.fr/iiif/ark:/12148/btv1b9061767v/manifest.json
2238,"Archives départementales de Maine-et-Loire, H 1836",13055,https://bvmm.irht.cnrs.fr/iiif/31453/manifest
2244,"Bibliothèque nationale de France, nouv. acq. fr. 01340",13060,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10089905w/manifest.json
2245,"Bibliothèque nationale de France, nouv. acq. lat. 2314",13061,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10037202n/manifest.json
2254,"Bibliothèque nationale de France, nouv. acq. fr. 10787",11486,https://gallica.bnf.fr/iiif/ark:/12148/btv1b52502236q/manifest.json
2265,"Archives départementales de l'Eure, H 0793",11487,https://bvmm.irht.cnrs.fr/iiif/32673/manifest
2273,"Centre historique des Archives nationales, JJ 034",13087,https://bvmm.irht.cnrs.fr/iiif/33217/manifest
2302,"Bibliothèque nationale de France, nouv. acq. fr. 04168",13112,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10089394w/manifest.json
2305,"Archives départementales du Pas-de-Calais, G(003) 0010",13115,https://bvmm.irht.cnrs.fr/iiif/31943/manifest
2311,"Bibliothèque nationale de France, nouv. acq. lat. 0231",13120,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10037200r/manifest.json
2332,"Archives départementales de Vaucluse, G(001) 0554",11493,https://bvmm.irht.cnrs.fr/iiif/31530/manifest
2340,"Archives départementales de la Haute-Garonne, H Malte 2856 prov.",13147,https://bvmm.irht.cnrs.fr/iiif/33789/manifest
2341,"Archives départementales de la Côte-d'Or, H(001) 1641* (cart. 128)",13148,https://bvmm.irht.cnrs.fr/iiif/32771/manifest
2342,"Archives générales du Royaume, Arch. eccl. du Brabant 16741 bis",13149,https://bvmm.irht.cnrs.fr/iiif/31666/manifest
2367,"Archives départementales de la Marne, H(052) 0001/4",13171,https://bvmm.irht.cnrs.fr/iiif/31774/manifest
2375,"Archives départementales de Loire-Atlantique, E 0116",13179,https://bvmm.irht.cnrs.fr/iiif/32934/manifest
2381,"Archives départementales de la Haute-Garonne, G(001) 0346",13184,https://bvmm.irht.cnrs.fr/iiif/33793/manifest
2390,"Archives départementales de la Côte-d'Or, G 0128 (cart. 36)",13192,https://bvmm.irht.cnrs.fr/iiif/32768/manifest
2397,"Bibliothèque municipale d'Avranches, 0206",13199,https://bvmm.irht.cnrs.fr/iiif/17930/manifest
2406,"Archives départementales de la Mayenne, H 0154",13207,https://bvmm.irht.cnrs.fr/iiif/32834/manifest
2434,"Archives départementales de la Somme, A 0004",13231,https://bvmm.irht.cnrs.fr/iiif/31395/manifest
2437,"Archives départementales de l'Aube, H(006) 0097",13234,https://bvmm.irht.cnrs.fr/iiif/33835/manifest
2442,"Bibliothèque nationale de France, lat. 09930",13239,https://gallica.bnf.fr/iiif/ark:/12148/btv1b9066682r/manifest.json
2457,"Archives départementales des Bouches-du-Rhône, B 1406",13252,https://bvmm.irht.cnrs.fr/iiif/33014/manifest
2461,"Bibliothèque municipale de Cambrai, A(XVIII) 01",13256,https://bvmm.irht.cnrs.fr/iiif/31750/manifest
2482,"Bibliothèque nationale de France, nouv. acq. lat. 1499",13275,https://gallica.bnf.fr/iiif/ark:/12148/btv1b100323815/manifest.json
2484,"Bibliothèque nationale de France, lat. 05458",13277,https://gallica.bnf.fr/iiif/ark:/12148/btv1b90783423/manifest.json
2493,"Archives départementales de la Somme, G(234) 0004",13285,https://bvmm.irht.cnrs.fr/iiif/31374/manifest
2513,"Centre historique des Archives nationales, LL 0078",13303,https://bvmm.irht.cnrs.fr/iiif/33630/manifest
2526,"Bibliothèque nationale de France, lat. 10967",13313,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10039101h/manifest.json
2533,"Archives départementales de l'Aube, H(003) 0028",11511,https://bvmm.irht.cnrs.fr/iiif/33845/manifest
2536,"Archives départementales de la Somme, G(014) 0001",13322,https://bvmm.irht.cnrs.fr/iiif/31339/manifest
2560,"Archives départementales de Maine-et-Loire, H 3466",13344,https://bvmm.irht.cnrs.fr/iiif/31455/manifest
2580,"Archives départementales des Landes, H 0243 (1)",13362,https://bvmm.irht.cnrs.fr/iiif/33030/manifest
2582,"Bibliothèque nationale de France, lat. 11060",13364,https://gallica.bnf.fr/iiif/ark:/12148/btv1b100384199/manifest.json
2583,"Archives départementales du Nord, H(040) 0357*",13365,https://bvmm.irht.cnrs.fr/iiif/33116/manifest
